1.061191188979644651e-01 -2.068873827171916618e-02 -3.063367927714903335e-02 -1.814256859266394004e-02
1.491066715762941752e-01 -2.906949223519869965e-02 -4.304300678885603082e-02 -2.549190046799408235e-02
1.291309010365231658e-01 -2.517506215732796121e-02 -3.727654967551678744e-02 -2.207675915346432247e-02
1.434798536078513431e-01 -2.797250080272696907e-02 -4.141869875853534250e-02 -2.452991612426322701e-02
8.544489863709389676e-02 -1.665814004973462450e-02 -2.466559888453965718e-02 -1.460801739136613660e-02
1.362329349933363298e-01 -2.655965829094133687e-02 -3.932671210343815366e-02 -2.329095259520688049e-02
1.362329349933351919e-01 -2.655965829094279751e-02 -3.932671210343720997e-02 -2.329095259520770969e-02
1.362329349933371347e-01 -2.655965829094377936e-02 -3.932671210343837570e-02 -2.329095259521403449e-02
1.362329349933364409e-01 -2.655965829094753677e-02 -3.932671210344799301e-02 -2.329095259520713029e-02
1.362329349933369960e-01 -2.655965829094656186e-02 -3.932671210344582807e-02 -2.329095259520960054e-02
1.422554432469399499e-01 -2.773379258730659241e-02 -4.106524506716426742e-02 -2.432058580575663723e-02
1.491066715762916495e-01 -2.906949223519223260e-02 -4.304300678884943193e-02 -2.549190046800046960e-02
1.390217473216638910e-01 -2.710335869996547895e-02 -4.013176573861794438e-02 -2.376773961986679284e-02
1.938874183729157596e-01 -1.851053715817378709e-02 -5.366629054840262036e-02 -5.904498897125003143e-02
2.526854914089047832e-01 -1.906514299651870456e-02 -7.166340264650428171e-02 -7.991396787452806350e-02
3.258462627972984471e-01 -2.839692227650628814e-02 -1.024403928675678005e-01 -9.357929175592549775e-02
3.469646782541699892e-01 -3.587006931308505536e-02 -1.120019590294881323e-01 -9.419972169847462551e-02
3.235350206681142371e-01 -3.528584108676541958e-02 -1.007904695190553618e-01 -9.126218426129394101e-02
2.740017538011484954e-01 -2.729752459944317575e-02 -7.497703456653957710e-02 -8.893981576933975008e-02
2.829019783823762402e-01 -2.833342892293544413e-02 -8.570211195003063498e-02 -8.174516182947183518e-02
1.110175514866860347e+01 -2.900573049578329066e+00 -2.541275906843690091e+00 8.078908789337383434e-01
5.183083167952233783e-01 -2.029628051250868814e-01 -1.484102807708614080e-01 -2.315004413274553488e-02
5.576198208314482319e-01 -2.180311953024810789e-01 -1.403268544489825465e-01 -9.314769305694498014e-03
3.409568544163171094e-02 -7.354995384925445967e-02 8.136659411530754171e-02 7.972709483830135724e-02
1.206279445083536378e-01 -2.995572389550219677e-02 1.352945025584230757e-02 3.098899156810261402e-02
1.226698605282236232e-01 -2.298697328901061487e-02 6.480726750566992260e-03 2.018994745600137183e-02
6.936033117258101621e-02 -6.953917169647451380e-02 5.374710203458665098e-02 5.742662660050271151e-02
5.278613256441311297e-02 -1.014067523431133738e-01 1.191181942875067928e-01 8.780926374648516386e-02
6.444014804996105183e-02 -1.257198031840794095e-01 1.334340210767982204e-01 1.128661034327204382e-01
4.426897556228594904e-02 -1.300990861251451469e-01 1.838901145227203882e-01 1.245791048269907636e-01
5.058685709167463213e-02 -1.446556058292698954e-01 2.060698969697582761e-01 1.301882977840779776e-01
1.969780078857385208e-01 -6.599347117169737653e-02 7.213263959390030233e-02 1.165122768495832906e-01
3.003911204634417409e-01 -8.720831603249487585e-02 2.556338559774105988e-04 7.098032574579335452e-02
1.906929132148993955e-01 -9.378586858270218651e-02 6.459108756663349549e-02 1.431196708485551472e-01
1.842831579676002807e-01 -8.929620321728218291e-02 7.561284905482709706e-02 1.420551804422706121e-01
2.097353381540117134e-01 -7.301495769100541100e-02 5.009189962275598096e-02 1.136285095116435356e-01
8.701074512442759368e-02 -1.127577583919233822e-01 1.014680416696699394e-01 1.442543075326544189e-01
3.069809922968367299e-01 -9.115828877146471554e-02 -5.665555317178562478e-02 7.616773660623266107e-02
1.861417019897704805e-01 -1.590480569061060723e-01 -5.832364672403430456e-02 1.361964032353228105e-01
1.554425294417107473e-01 -1.029268000792389337e-01 3.201994544160435569e-03 1.008744230016824367e-01
-5.684982304280548904e-02 -1.427378031481295328e-01 3.786451279880790333e-01 1.806658054969652871e-01
-1.454181505235000761e-02 -1.224467621294478281e-01 3.095967350430701703e-01 1.774176662674655791e-01
3.702702421192372723e-02 -1.600004111885314773e-01 2.139938271708461126e-01 1.202826460716131252e-01
-3.180818082212628819e-03 -1.207849868272416888e-01 3.435662784993613328e-01 1.703383819551163303e-01
2.131761388516798840e-03 -1.493169098197315581e-01 4.306030709844349547e-01 2.530485185275136994e-01
5.738811242819417263e-02 -1.734998755843311369e-01 3.436130304364336530e-01 2.488960960617145335e-01
